txn_id,account_id,posted_date,amount,merchant,mcc,category_lvl1,category_lvl2
T79721,973386550081,2024-11-22,-61.9,Grocer,GRS,Food,Groceries
T59350,322122331710,2024-11-15,-56.64,Grocer,GRS,Food,Groceries
T54964,973386550081,2024-11-25,-86.27,Grocer,GRS,Food,Groceries
T41399,322122331710,2024-11-12,-29.11,Grocer,GRS,Food,Groceries
T49929,206114034496,2024-11-22,-85.93,Grocer,GRS,Food,Groceries
T50543,206114034496,2024-11-17,-55.12,Restaurant,DIN,Food,Dining
T53032,322122331710,2024-11-12,-53.77,Restaurant,DIN,Food,Dining
T83412,973386550081,2024-11-23,-38.85,Restaurant,DIN,Food,Dining
T54925,973386550081,2024-11-18,-30.83,Restaurant,DIN,Food,Dining
T91957,322122331710,2024-11-25,-52.13,Restaurant,DIN,Food,Dining
T25954,322122331710,2024-11-14,-52.02,Restaurant,DIN,Food,Dining
T67491,206114034496,2024-11-26,-17.43,Restaurant,DIN,Food,Dining
T68609,322122331710,2024-11-09,-69.79,Pepco,UTL,Utilities,Pepco
T20300,973386550081,2024-11-09,-166.99,Verizon,UTL,Utilities,Verizon
T87432,322122331710,2024-12-15,2502.52,Employer,PAY,Income,Salary
T33468,322122331710,2024-12-29,1924.14,Employer,PAY,Income,Salary
T00691,973386550081,2024-12-02,-2606.0,LandlordRent,HOU,Housing,Rent
T24635,322122331710,2024-12-04,-39.67,Grocer,GRS,Food,Groceries
T32979,973386550081,2024-12-12,-119.53,Grocer,GRS,Food,Groceries
T94241,322122331710,2024-12-17,-44.03,Grocer,GRS,Food,Groceries
T57052,322122331710,2024-12-04,-111.92,Grocer,GRS,Food,Groceries
T59154,206114034496,2024-12-19,-30.55,Grocer,GRS,Food,Groceries
T86989,973386550081,2024-12-08,-45.7,Grocer,GRS,Food,Groceries
T46779,973386550081,2024-12-11,-97.2,Grocer,GRS,Food,Groceries
T51168,322122331710,2024-12-13,-94.01,Grocer,GRS,Food,Groceries
T93077,973386550081,2024-12-26,-32.83,Grocer,GRS,Food,Groceries
T37633,322122331710,2024-12-23,-51.72,Restaurant,DIN,Food,Dining
T48185,973386550081,2024-12-06,-58.6,Restaurant,DIN,Food,Dining
T27746,973386550081,2024-12-16,-24.71,Restaurant,DIN,Food,Dining
T41213,206114034496,2024-12-07,-17.0,Restaurant,DIN,Food,Dining
T11539,973386550081,2024-12-21,-51.54,Restaurant,DIN,Food,Dining
T89690,322122331710,2024-12-12,-94.48,Pepco,UTL,Utilities,Pepco
T97009,206114034496,2024-12-13,-68.39,Verizon,UTL,Utilities,Verizon
T67371,206114034496,2025-01-15,2433.6,Employer,PAY,Income,Salary
T87891,322122331710,2025-01-29,2738.62,Employer,PAY,Income,Salary
T02278,322122331710,2025-01-02,-1958.0,LandlordRent,HOU,Housing,Rent
T50320,322122331710,2025-01-05,-59.92,Grocer,GRS,Food,Groceries
T59739,973386550081,2025-01-17,-57.19,Grocer,GRS,Food,Groceries
T97075,973386550081,2025-01-27,-52.16,Grocer,GRS,Food,Groceries
T40503,973386550081,2025-01-26,-21.42,Grocer,GRS,Food,Groceries
T72489,973386550081,2025-01-06,-115.76,Grocer,GRS,Food,Groceries
T51565,322122331710,2025-01-12,-83.53,Grocer,GRS,Food,Groceries
T00647,322122331710,2025-01-07,-28.89,Grocer,GRS,Food,Groceries
T87878,973386550081,2025-01-12,-91.74,Grocer,GRS,Food,Groceries
T61298,322122331710,2025-01-24,-30.46,Restaurant,DIN,Food,Dining
T65006,973386550081,2025-01-21,-25.82,Restaurant,DIN,Food,Dining
T87660,973386550081,2025-01-04,-51.29,Restaurant,DIN,Food,Dining
T26998,973386550081,2025-01-20,-34.53,Restaurant,DIN,Food,Dining
T66657,322122331710,2025-01-20,-106.46,Pepco,UTL,Utilities,Pepco
T21428,322122331710,2025-01-12,-53.26,Verizon,UTL,Utilities,Verizon
T17629,206114034496,2025-02-15,2331.54,Employer,PAY,Income,Salary
T56810,206114034496,2025-03-01,2460.98,Employer,PAY,Income,Salary
T83503,973386550081,2025-02-02,-1802.0,LandlordRent,HOU,Housing,Rent
T43696,206114034496,2025-02-13,-23.64,Grocer,GRS,Food,Groceries
T07488,973386550081,2025-02-26,-63.46,Grocer,GRS,Food,Groceries
T11411,973386550081,2025-02-25,-47.98,Grocer,GRS,Food,Groceries
T02101,973386550081,2025-02-09,-92.85,Grocer,GRS,Food,Groceries
T43068,206114034496,2025-02-12,-91.02,Grocer,GRS,Food,Groceries
T23196,973386550081,2025-02-04,-48.45,Grocer,GRS,Food,Groceries
T25511,973386550081,2025-02-08,-94.8,Grocer,GRS,Food,Groceries
T46942,206114034496,2025-02-08,-55.09,Restaurant,DIN,Food,Dining
T11092,206114034496,2025-02-19,-24.04,Restaurant,DIN,Food,Dining
T23482,322122331710,2025-02-16,-40.54,Restaurant,DIN,Food,Dining
T02648,206114034496,2025-02-03,-20.25,Restaurant,DIN,Food,Dining
T10006,973386550081,2025-02-20,-23.46,Restaurant,DIN,Food,Dining
T46841,206114034496,2025-02-16,-31.17,Restaurant,DIN,Food,Dining
T00014,206114034496,2025-02-06,-161.54,Pepco,UTL,Utilities,Pepco
T60428,973386550081,2025-02-19,-60.05,Verizon,UTL,Utilities,Verizon
T75917,206114034496,2025-03-15,2438.06,Employer,PAY,Income,Salary
T84636,206114034496,2025-03-29,2685.26,Employer,PAY,Income,Salary
T43596,322122331710,2025-03-02,-2549.0,LandlordRent,HOU,Housing,Rent
T92636,973386550081,2025-03-24,-100.95,Grocer,GRS,Food,Groceries
T59230,973386550081,2025-03-13,-44.18,Grocer,GRS,Food,Groceries
T45475,322122331710,2025-03-05,-95.47,Grocer,GRS,Food,Groceries
T25113,973386550081,2025-03-05,-96.46,Grocer,GRS,Food,Groceries
T22004,206114034496,2025-03-07,-96.91,Grocer,GRS,Food,Groceries
T80870,206114034496,2025-03-05,-53.8,Grocer,GRS,Food,Groceries
T48467,322122331710,2025-03-07,-56.55,Grocer,GRS,Food,Groceries
T60722,206114034496,2025-03-09,-103.24,Grocer,GRS,Food,Groceries
T25429,973386550081,2025-03-10,-94.1,Grocer,GRS,Food,Groceries
T59426,973386550081,2025-03-14,-14.34,Restaurant,DIN,Food,Dining
T56221,973386550081,2025-03-11,-12.94,Restaurant,DIN,Food,Dining
T34017,973386550081,2025-03-14,-40.54,Restaurant,DIN,Food,Dining
T74621,206114034496,2025-03-16,-44.57,Restaurant,DIN,Food,Dining
T95513,206114034496,2025-03-20,-77.22,Pepco,UTL,Utilities,Pepco
T60477,206114034496,2025-03-09,-123.97,Verizon,UTL,Utilities,Verizon
T81452,206114034496,2025-04-15,2649.31,Employer,PAY,Income,Salary
T99915,322122331710,2025-04-29,1893.77,Employer,PAY,Income,Salary
T02370,973386550081,2025-04-02,-2318.0,LandlordRent,HOU,Housing,Rent
T30116,206114034496,2025-04-22,-104.48,Grocer,GRS,Food,Groceries
T73607,206114034496,2025-04-13,-82.62,Grocer,GRS,Food,Groceries
T88546,322122331710,2025-04-08,-90.25,Grocer,GRS,Food,Groceries
T14451,322122331710,2025-04-19,-43.32,Grocer,GRS,Food,Groceries
T06353,973386550081,2025-04-13,-68.88,Grocer,GRS,Food,Groceries
T14925,322122331710,2025-04-17,-40.56,Grocer,GRS,Food,Groceries
T59888,206114034496,2025-04-10,-57.81,Grocer,GRS,Food,Groceries
T61156,322122331710,2025-04-05,-55.91,Grocer,GRS,Food,Groceries
T05728,206114034496,2025-04-08,-39.93,Grocer,GRS,Food,Groceries
T75984,973386550081,2025-04-20,-38.63,Restaurant,DIN,Food,Dining
T90559,322122331710,2025-04-07,-17.91,Restaurant,DIN,Food,Dining
T33979,206114034496,2025-04-10,-17.89,Restaurant,DIN,Food,Dining
T71652,322122331710,2025-04-13,-72.24,Pepco,UTL,Utilities,Pepco
T26642,206114034496,2025-04-18,-169.7,Verizon,UTL,Utilities,Verizon
T68401,322122331710,2025-05-15,2236.25,Employer,PAY,Income,Salary
T22753,973386550081,2025-05-29,2764.32,Employer,PAY,Income,Salary
T07899,322122331710,2025-05-02,-2264.0,LandlordRent,HOU,Housing,Rent
T32264,322122331710,2025-05-05,-72.25,Grocer,GRS,Food,Groceries
T83574,973386550081,2025-05-17,-92.19,Grocer,GRS,Food,Groceries
T33384,973386550081,2025-05-16,-54.39,Grocer,GRS,Food,Groceries
T07590,206114034496,2025-05-13,-105.53,Grocer,GRS,Food,Groceries
T76829,973386550081,2025-05-19,-81.11,Grocer,GRS,Food,Groceries
T54970,973386550081,2025-05-16,-29.83,Grocer,GRS,Food,Groceries
T93242,206114034496,2025-05-18,-108.52,Grocer,GRS,Food,Groceries
T89200,322122331710,2025-05-06,-104.77,Grocer,GRS,Food,Groceries
T05272,322122331710,2025-05-04,-26.72,Restaurant,DIN,Food,Dining
T10111,973386550081,2025-05-20,-15.75,Restaurant,DIN,Food,Dining
T82146,973386550081,2025-05-03,-18.17,Restaurant,DIN,Food,Dining
T05567,206114034496,2025-05-03,-52.99,Restaurant,DIN,Food,Dining
T22516,973386550081,2025-05-26,-54.98,Restaurant,DIN,Food,Dining
T84042,206114034496,2025-05-17,-30.4,Restaurant,DIN,Food,Dining
T17582,206114034496,2025-05-08,-77.52,Pepco,UTL,Utilities,Pepco
T44438,322122331710,2025-05-18,-58.95,Verizon,UTL,Utilities,Verizon
T41496,206114034496,2025-06-15,2286.97,Employer,PAY,Income,Salary
T23272,206114034496,2025-06-29,2173.72,Employer,PAY,Income,Salary
T97155,973386550081,2025-06-02,-2201.0,LandlordRent,HOU,Housing,Rent
T09582,206114034496,2025-06-27,-88.05,Grocer,GRS,Food,Groceries
T96468,973386550081,2025-06-12,-64.78,Grocer,GRS,Food,Groceries
T27596,322122331710,2025-06-23,-34.84,Grocer,GRS,Food,Groceries
T04545,322122331710,2025-06-17,-26.17,Grocer,GRS,Food,Groceries
T63753,206114034496,2025-06-07,-107.85,Grocer,GRS,Food,Groceries
T49794,322122331710,2025-06-15,-112.32,Grocer,GRS,Food,Groceries
T87706,973386550081,2025-06-06,-119.47,Grocer,GRS,Food,Groceries
T95571,322122331710,2025-06-20,-53.26,Grocer,GRS,Food,Groceries
T63564,322122331710,2025-06-09,-81.3,Grocer,GRS,Food,Groceries
T33227,206114034496,2025-06-25,-31.2,Restaurant,DIN,Food,Dining
T42757,322122331710,2025-06-08,-57.64,Restaurant,DIN,Food,Dining
T82819,206114034496,2025-06-15,-36.02,Restaurant,DIN,Food,Dining
T93282,322122331710,2025-06-09,-30.23,Restaurant,DIN,Food,Dining
T79085,206114034496,2025-06-18,-49.15,Restaurant,DIN,Food,Dining
T08583,973386550081,2025-06-13,-50.56,Restaurant,DIN,Food,Dining
T78509,206114034496,2025-06-26,-52.79,Restaurant,DIN,Food,Dining
T48317,322122331710,2025-06-16,-143.96,Pepco,UTL,Utilities,Pepco
T96808,206114034496,2025-06-13,-153.82,Verizon,UTL,Utilities,Verizon
T37036,322122331710,2025-07-15,2865.69,Employer,PAY,Income,Salary
T75796,973386550081,2025-07-29,2814.61,Employer,PAY,Income,Salary
T86896,973386550081,2025-07-02,-2075.0,LandlordRent,HOU,Housing,Rent
T12700,322122331710,2025-07-12,-100.79,Grocer,GRS,Food,Groceries
T03047,322122331710,2025-07-07,-63.96,Grocer,GRS,Food,Groceries
T66076,322122331710,2025-07-17,-109.16,Grocer,GRS,Food,Groceries
T09953,206114034496,2025-07-24,-90.76,Grocer,GRS,Food,Groceries
T66393,206114034496,2025-07-27,-41.51,Grocer,GRS,Food,Groceries
T14317,973386550081,2025-07-25,-103.55,Grocer,GRS,Food,Groceries
T37113,973386550081,2025-07-13,-104.87,Grocer,GRS,Food,Groceries
T81816,973386550081,2025-07-14,-26.11,Restaurant,DIN,Food,Dining
T07126,322122331710,2025-07-27,-26.64,Restaurant,DIN,Food,Dining
T57752,973386550081,2025-07-14,-53.33,Restaurant,DIN,Food,Dining
T90517,322122331710,2025-07-19,-40.1,Restaurant,DIN,Food,Dining
T89182,206114034496,2025-07-19,-31.19,Restaurant,DIN,Food,Dining
T34789,206114034496,2025-07-26,-37.83,Restaurant,DIN,Food,Dining
T81064,206114034496,2025-07-13,-69.12,Pepco,UTL,Utilities,Pepco
T45760,973386550081,2025-07-16,-71.22,Verizon,UTL,Utilities,Verizon
T31868,973386550081,2025-08-15,2514.9,Employer,PAY,Income,Salary
T59619,322122331710,2025-08-29,2223.82,Employer,PAY,Income,Salary
T04833,322122331710,2025-08-02,-2023.0,LandlordRent,HOU,Housing,Rent
T81058,322122331710,2025-08-13,-74.19,Grocer,GRS,Food,Groceries
T11576,973386550081,2025-08-07,-63.99,Grocer,GRS,Food,Groceries
T58877,322122331710,2025-08-19,-37.0,Grocer,GRS,Food,Groceries
T47251,322122331710,2025-08-03,-112.7,Grocer,GRS,Food,Groceries
T70336,206114034496,2025-08-24,-55.18,Grocer,GRS,Food,Groceries
T58244,973386550081,2025-08-22,-40.73,Grocer,GRS,Food,Groceries
T49521,973386550081,2025-08-26,-57.41,Grocer,GRS,Food,Groceries
T13698,973386550081,2025-08-25,-99.66,Grocer,GRS,Food,Groceries
T23235,973386550081,2025-08-17,-92.64,Grocer,GRS,Food,Groceries
T06114,206114034496,2025-08-15,-53.82,Restaurant,DIN,Food,Dining
T88319,322122331710,2025-08-15,-59.14,Restaurant,DIN,Food,Dining
T79812,973386550081,2025-08-18,-35.73,Restaurant,DIN,Food,Dining
T73884,322122331710,2025-08-10,-28.88,Restaurant,DIN,Food,Dining
T68291,206114034496,2025-08-08,-50.04,Restaurant,DIN,Food,Dining
T60924,322122331710,2025-08-07,-120.0,Pepco,UTL,Utilities,Pepco
T48622,973386550081,2025-08-17,-173.15,Verizon,UTL,Utilities,Verizon
T07871,206114034496,2025-09-15,2223.5,Employer,PAY,Income,Salary
T94655,322122331710,2025-09-29,2637.83,Employer,PAY,Income,Salary
T82269,322122331710,2025-09-02,-2354.0,LandlordRent,HOU,Housing,Rent
T73270,322122331710,2025-09-20,-60.74,Grocer,GRS,Food,Groceries
T03258,973386550081,2025-09-24,-118.96,Grocer,GRS,Food,Groceries
T96221,973386550081,2025-09-03,-32.14,Grocer,GRS,Food,Groceries
T56043,206114034496,2025-09-20,-80.14,Grocer,GRS,Food,Groceries
T59793,206114034496,2025-09-14,-87.97,Grocer,GRS,Food,Groceries
T48813,322122331710,2025-09-26,-106.3,Grocer,GRS,Food,Groceries
T58615,973386550081,2025-09-07,-66.78,Grocer,GRS,Food,Groceries
T89934,973386550081,2025-09-14,-19.36,Restaurant,DIN,Food,Dining
T11426,322122331710,2025-09-23,-44.02,Restaurant,DIN,Food,Dining
T80483,322122331710,2025-09-17,-11.62,Restaurant,DIN,Food,Dining
T60254,206114034496,2025-09-04,-29.62,Restaurant,DIN,Food,Dining
T07593,973386550081,2025-09-19,-24.51,Restaurant,DIN,Food,Dining
T21259,973386550081,2025-09-12,-90.84,Pepco,UTL,Utilities,Pepco
T32423,206114034496,2025-09-19,-118.75,Verizon,UTL,Utilities,Verizon
T94724,206114034496,2025-10-15,2232.17,Employer,PAY,Income,Salary
T10321,973386550081,2025-10-29,2482.58,Employer,PAY,Income,Salary
T45277,973386550081,2025-10-02,-2588.0,LandlordRent,HOU,Housing,Rent
T51342,973386550081,2025-10-16,-51.89,Grocer,GRS,Food,Groceries
T22424,322122331710,2025-10-12,-53.32,Grocer,GRS,Food,Groceries
T70013,973386550081,2025-10-08,-73.19,Grocer,GRS,Food,Groceries
T06878,973386550081,2025-10-21,-20.48,Grocer,GRS,Food,Groceries
T73397,206114034496,2025-10-07,-46.53,Grocer,GRS,Food,Groceries
T43484,973386550081,2025-10-25,-61.75,Grocer,GRS,Food,Groceries
T30721,973386550081,2025-10-05,-31.68,Grocer,GRS,Food,Groceries
T11116,206114034496,2025-10-27,-55.41,Restaurant,DIN,Food,Dining
T79275,973386550081,2025-10-16,-36.0,Restaurant,DIN,Food,Dining
T96559,973386550081,2025-10-14,-31.24,Restaurant,DIN,Food,Dining
T73023,973386550081,2025-10-24,-43.97,Restaurant,DIN,Food,Dining
T26079,973386550081,2025-10-04,-51.19,Restaurant,DIN,Food,Dining
T20801,973386550081,2025-10-12,-167.81,Pepco,UTL,Utilities,Pepco
T44749,322122331710,2025-10-18,-121.86,Verizon,UTL,Utilities,Verizon
T36178,415533154159,2024-11-15,2314.15,Employer,PAY,Income,Salary
T71189,989580684026,2024-11-29,2681.5,Employer,PAY,Income,Salary
T25612,989580684026,2024-11-02,-2050.0,LandlordRent,HOU,Housing,Rent
T04005,989580684026,2024-11-17,-69.9,Grocer,GRS,Food,Groceries
T13786,963799969254,2024-11-17,-33.28,Grocer,GRS,Food,Groceries
T33406,989580684026,2024-11-14,-111.16,Grocer,GRS,Food,Groceries
T79218,989580684026,2024-11-25,-51.26,Grocer,GRS,Food,Groceries
T61775,415533154159,2024-11-27,-57.9,Grocer,GRS,Food,Groceries
T43327,415533154159,2024-11-20,-30.66,Restaurant,DIN,Food,Dining
T85545,963799969254,2024-11-27,-32.15,Restaurant,DIN,Food,Dining
T61009,415533154159,2024-11-23,-16.27,Restaurant,DIN,Food,Dining
T91456,415533154159,2024-11-12,-162.58,Pepco,UTL,Utilities,Pepco
T25963,989580684026,2024-11-15,-151.07,Verizon,UTL,Utilities,Verizon
T14952,989580684026,2024-12-15,2635.84,Employer,PAY,Income,Salary
T91036,415533154159,2024-12-29,2370.17,Employer,PAY,Income,Salary
T21896,989580684026,2024-12-02,-2620.0,LandlordRent,HOU,Housing,Rent
T31981,963799969254,2024-12-22,-67.21,Grocer,GRS,Food,Groceries
T65803,963799969254,2024-12-04,-88.0,Grocer,GRS,Food,Groceries
T46158,415533154159,2024-12-05,-72.05,Grocer,GRS,Food,Groceries
T48168,963799969254,2024-12-12,-20.73,Grocer,GRS,Food,Groceries
T45670,963799969254,2024-12-10,-25.27,Grocer,GRS,Food,Groceries
T81868,989580684026,2024-12-17,-34.96,Restaurant,DIN,Food,Dining
T97298,963799969254,2024-12-16,-55.16,Restaurant,DIN,Food,Dining
T85720,963799969254,2024-12-25,-48.76,Restaurant,DIN,Food,Dining
T37897,989580684026,2024-12-05,-55.7,Restaurant,DIN,Food,Dining
T39800,963799969254,2024-12-16,-179.29,Pepco,UTL,Utilities,Pepco
T28403,415533154159,2024-12-10,-93.6,Verizon,UTL,Utilities,Verizon
T06411,989580684026,2025-01-15,2369.47,Employer,PAY,Income,Salary
T49558,415533154159,2025-01-29,3061.72,Employer,PAY,Income,Salary
T80081,963799969254,2025-01-02,-1894.0,LandlordRent,HOU,Housing,Rent
T72010,989580684026,2025-01-23,-44.61,Grocer,GRS,Food,Groceries
T91567,415533154159,2025-01-07,-85.38,Grocer,GRS,Food,Groceries
T13638,963799969254,2025-01-08,-69.19,Grocer,GRS,Food,Groceries
T21037,963799969254,2025-01-21,-59.84,Grocer,GRS,Food,Groceries
T10403,989580684026,2025-01-21,-68.03,Grocer,GRS,Food,Groceries
T15635,963799969254,2025-01-06,-86.51,Grocer,GRS,Food,Groceries
T94696,989580684026,2025-01-22,-46.73,Grocer,GRS,Food,Groceries
T35195,989580684026,2025-01-27,-95.39,Grocer,GRS,Food,Groceries
T19846,963799969254,2025-01-25,-38.66,Restaurant,DIN,Food,Dining
T38395,989580684026,2025-01-23,-31.02,Restaurant,DIN,Food,Dining
T66118,989580684026,2025-01-04,-49.71,Restaurant,DIN,Food,Dining
T08899,415533154159,2025-01-05,-57.06,Restaurant,DIN,Food,Dining
T38778,415533154159,2025-01-11,-179.98,Pepco,UTL,Utilities,Pepco
T74195,963799969254,2025-01-19,-132.99,Verizon,UTL,Utilities,Verizon
T12131,415533154159,2025-02-15,2769.96,Employer,PAY,Income,Salary
T46221,963799969254,2025-03-01,2257.96,Employer,PAY,Income,Salary
T89101,963799969254,2025-02-02,-2344.0,LandlordRent,HOU,Housing,Rent
T41193,963799969254,2025-02-27,-84.49,Grocer,GRS,Food,Groceries
T57676,989580684026,2025-02-03,-100.29,Grocer,GRS,Food,Groceries
T29938,989580684026,2025-02-19,-75.2,Grocer,GRS,Food,Groceries
T85016,415533154159,2025-02-18,-98.38,Grocer,GRS,Food,Groceries
T38619,989580684026,2025-02-21,-48.76,Grocer,GRS,Food,Groceries
T36640,963799969254,2025-02-16,-29.31,Restaurant,DIN,Food,Dining
T72273,989580684026,2025-02-07,-50.37,Restaurant,DIN,Food,Dining
T39532,415533154159,2025-02-22,-13.63,Restaurant,DIN,Food,Dining
T71458,963799969254,2025-02-11,-22.41,Restaurant,DIN,Food,Dining
T21545,415533154159,2025-02-08,-29.65,Restaurant,DIN,Food,Dining
T68666,989580684026,2025-02-15,-25.2,Restaurant,DIN,Food,Dining
T75995,963799969254,2025-02-09,-54.58,Pepco,UTL,Utilities,Pepco
T30157,989580684026,2025-02-11,-60.34,Verizon,UTL,Utilities,Verizon
T81847,963799969254,2025-03-15,2675.81,Employer,PAY,Income,Salary
T14595,963799969254,2025-03-29,1700.26,Employer,PAY,Income,Salary
T84029,963799969254,2025-03-02,-2163.0,LandlordRent,HOU,Housing,Rent
T45707,989580684026,2025-03-26,-30.46,Grocer,GRS,Food,Groceries
T27485,989580684026,2025-03-16,-71.76,Grocer,GRS,Food,Groceries
T80783,415533154159,2025-03-22,-98.54,Grocer,GRS,Food,Groceries
T47034,415533154159,2025-03-08,-88.15,Grocer,GRS,Food,Groceries
T82234,963799969254,2025-03-26,-108.77,Grocer,GRS,Food,Groceries
T58919,963799969254,2025-03-13,-27.74,Grocer,GRS,Food,Groceries
T62431,989580684026,2025-03-25,-36.34,Grocer,GRS,Food,Groceries
T50098,415533154159,2025-03-13,-45.0,Restaurant,DIN,Food,Dining
T08069,989580684026,2025-03-09,-48.68,Restaurant,DIN,Food,Dining
T22002,415533154159,2025-03-16,-38.63,Restaurant,DIN,Food,Dining
T04749,415533154159,2025-03-14,-37.97,Restaurant,DIN,Food,Dining
T11201,989580684026,2025-03-04,-39.18,Restaurant,DIN,Food,Dining
T66157,989580684026,2025-03-13,-38.16,Restaurant,DIN,Food,Dining
T95233,989580684026,2025-03-11,-30.48,Restaurant,DIN,Food,Dining
T51466,963799969254,2025-03-06,-142.66,Pepco,UTL,Utilities,Pepco
T23877,415533154159,2025-03-20,-154.9,Verizon,UTL,Utilities,Verizon
T47714,415533154159,2025-04-15,2630.49,Employer,PAY,Income,Salary
T81406,989580684026,2025-04-29,2252.79,Employer,PAY,Income,Salary
T93027,989580684026,2025-04-02,-1834.0,LandlordRent,HOU,Housing,Rent
T72757,989580684026,2025-04-12,-82.46,Grocer,GRS,Food,Groceries
T39911,963799969254,2025-04-05,-94.58,Grocer,GRS,Food,Groceries
T57984,963799969254,2025-04-13,-31.28,Grocer,GRS,Food,Groceries
T07083,963799969254,2025-04-17,-68.63,Grocer,GRS,Food,Groceries
T55740,963799969254,2025-04-07,-59.15,Grocer,GRS,Food,Groceries
T13477,989580684026,2025-04-25,-13.02,Restaurant,DIN,Food,Dining
T03412,989580684026,2025-04-21,-43.27,Restaurant,DIN,Food,Dining
T48400,963799969254,2025-04-23,-45.06,Restaurant,DIN,Food,Dining
T67762,989580684026,2025-04-13,-26.48,Restaurant,DIN,Food,Dining
T04449,963799969254,2025-04-20,-56.6,Restaurant,DIN,Food,Dining
T22130,989580684026,2025-04-11,-109.58,Pepco,UTL,Utilities,Pepco
T16218,415533154159,2025-04-12,-145.08,Verizon,UTL,Utilities,Verizon
T00694,963799969254,2025-05-15,2887.09,Employer,PAY,Income,Salary
T19372,963799969254,2025-05-29,2459.65,Employer,PAY,Income,Salary
T25709,989580684026,2025-05-02,-2473.0,LandlordRent,HOU,Housing,Rent
T16000,989580684026,2025-05-22,-27.1,Grocer,GRS,Food,Groceries
T37984,963799969254,2025-05-23,-41.79,Grocer,GRS,Food,Groceries
T82028,963799969254,2025-05-05,-72.13,Grocer,GRS,Food,Groceries
T89697,989580684026,2025-05-19,-44.22,Grocer,GRS,Food,Groceries
T09563,963799969254,2025-05-10,-26.71,Grocer,GRS,Food,Groceries
T53643,415533154159,2025-05-26,-41.68,Grocer,GRS,Food,Groceries
T83884,989580684026,2025-05-10,-25.91,Grocer,GRS,Food,Groceries
T47418,963799969254,2025-05-19,-51.08,Grocer,GRS,Food,Groceries
T20777,963799969254,2025-05-27,-38.15,Grocer,GRS,Food,Groceries
T03082,963799969254,2025-05-08,-43.74,Restaurant,DIN,Food,Dining
T57687,989580684026,2025-05-10,-20.47,Restaurant,DIN,Food,Dining
T23799,989580684026,2025-05-06,-18.43,Restaurant,DIN,Food,Dining
T26033,989580684026,2025-05-06,-98.66,Pepco,UTL,Utilities,Pepco
T66362,989580684026,2025-05-12,-125.45,Verizon,UTL,Utilities,Verizon
T63371,989580684026,2025-06-15,2671.64,Employer,PAY,Income,Salary
T48274,963799969254,2025-06-29,2419.64,Employer,PAY,Income,Salary
